LWDOWN,PSFC,Q2D,RAINRATE,SWDOWN,T2D,U2D,V2D,lat,lon,area_sqkm
327.3317565917969,99317.6953125,0.007798943668603897,0.0,0.0,297.0147399902344,-0.07850120961666107,6.6019606590271,40.636253,-87.71896,1159.528499
323.739990234375,99269.4765625,0.007584852632135153,0.0,0.0,295.02099609375,0.1228110045194626,7.010598659515381,40.636253,-87.71896,1159.528499
320.15032958984375,99221.734375,0.007366260513663292,0.0,0.0,293.026123046875,0.32493463158607483,7.420013904571532,40.636253,-87.71896,1159.528499
321.6626892089844,99173.4296875,0.00714487675577402,0.0,0.0,291.0323486328125,0.5277042984962463,7.829241752624513,40.636253,-87.71896,1159.528499
321.12127685546875,99134.4453125,0.007203538902103902,0.0,0.0,290.3211669921875,0.4610016047954559,8.023277282714844,40.636253,-87.71896,1159.528499
320.57586669921875,99095.0625,0.0072597083635628215,0.0,0.0,289.6099853515625,0.3969199061393738,8.217952728271483,40.636253,-87.71896,1159.528499
371.015625,99055.7421875,0.00731426803395152,0.00013404764467850327,0.0,288.8988037109375,0.3330110013484955,8.414380073547362,40.636253,-87.71896,1159.528499
370.9843444824219,99055.1484375,0.0075422339141368875,0.0007849425310268997,0.0,288.8403015136719,0.6830506920814514,7.893669605255128,40.636253,-87.71896,1159.528499
370.9609680175781,99054.6796875,0.007770666386932135,0.0005061498377472162,0.0,288.7817077636719,1.0331401824951172,7.372902870178223,40.636253,-87.71896,1159.528499
354.6319580078125,99054.015625,0.007999665103852749,4.721692675957456e-05,0.0,288.7231750488281,1.3826277256011963,6.849883556365968,40.636253,-87.71896,1159.528499
354.47698974609375,99064.6640625,0.00809493288397789,0.0,0.0,288.1846618652344,1.7309107780456543,6.037257671356201,40.636253,-87.71896,1159.528499
354.3260498046875,99075.421875,0.008189892396330833,0.0,0.0,287.6461486816406,2.0783419609069824,5.222289085388184,40.636253,-87.71896,1159.528499
352.50567626953125,99086.0,0.008283531293272972,0.0,18.563514709472656,287.107666015625,2.4263389110565186,4.4080657958984375,40.636253,-87.71896,1159.528499
356.4712829589844,99128.1015625,0.00876205787062645,0.0,126.5845947265625,288.75604248046875,3.354741096496582,4.47409725189209,40.636253,-87.71896,1159.528499
360.4770202636719,99170.40625,0.009273312985897064,0.0,224.73834228515625,290.4076232910156,4.2818145751953125,4.538553714752197,40.636253,-87.71896,1159.528499
384.9944152832031,99212.5390625,0.009814757853746414,0.0,170.78897094726562,292.05596923828125,5.21026086807251,4.603827953338623,40.636253,-87.71896,1159.528499
384.6890869140625,99216.75,0.009730747900903223,0.0,212.33599853515625,291.99871826171875,5.629011631011963,4.001681327819823,40.636253,-87.71896,1159.528499
384.3837585449219,99220.5390625,0.009647279977798462,0.0,239.7468414306641,291.9430847167969,6.048510551452638,3.3994081020355225,40.636253,-87.71896,1159.528499
395.8566284179688,99224.546875,0.00956460926681757,0.0,333.8646240234375,291.8858642578125,6.4684410095214835,2.7974655628204346,40.636253,-87.71896,1159.528499
399.809326171875,99222.75,0.01011342741549015,0.0,311.2743225097656,293.520751953125,6.0091590881347665,1.9992960691452024,40.636253,-87.71896,1159.528499
403.7711791992188,99220.9296875,0.01068734098225832,0.0,268.43222045898443,295.15673828125,5.551816463470459,1.1999897956848145,40.636253,-87.71896,1159.528499
394.6135559082031,99219.0,0.011287118308246136,0.0,267.02667236328125,296.7916259765625,5.092564582824707,0.3995375335216522,40.636253,-87.71896,1159.528499
391.2239074707031,99274.953125,0.01088840700685978,0.0,169.17404174804688,295.4183654785156,4.440667152404785,0.2737608850002289,40.636253,-87.71896,1159.528499
387.842529296875,99330.5390625,0.010498818941414356,0.0,58.49557876586914,294.04461669921875,3.787887096405029,0.1482727825641632,40.636253,-87.71896,1159.528499
358.762451171875,99386.484375,0.010120011866092682,0.0,0.0,292.6713562011719,3.1357696056365967,0.02202846854925156,40.636253,-87.71896,1159.528499
358.96319580078125,99359.625,0.010117463767528534,0.0,0.0,292.01544189453125,2.8179874420166016,0.4481739103794098,40.636253,-87.71896,1159.528499
359.1561279296875,99333.0,0.010113921016454695,0.0,0.0,291.3584289550781,2.4972500801086426,0.8743484616279602,40.636253,-87.71896,1159.528499
359.450439453125,99306.0390625,0.010111580602824688,0.0,0.0,290.70245361328125,2.1801764965057373,1.299693584442139,40.636253,-87.71896,1159.528499
359.2611389160156,99303.53125,0.010090568102896214,0.0,0.0,290.3531799316406,1.7622243165969849,1.6389268636703491,40.636253,-87.71896,1159.528499
359.0587463378906,99301.203125,0.010068217292428015,0.0,0.0,290.00421142578125,1.3456037044525146,1.977241396903992,40.636253,-87.71896,1159.528499
347.1575012207031,99298.671875,0.010048303753137587,0.0,0.0,289.6549072265625,0.9284249544143676,2.317075490951538,40.636253,-87.71896,1159.528499
347.15399169921875,99270.2421875,0.009888206608593464,0.0,0.0,289.19122314453125,0.7828140854835509,2.5574097633361816,40.636253,-87.71896,1159.528499
347.14837646484375,99241.8203125,0.00972820445895195,0.0,0.0,288.7275695800781,0.6347369551658629,2.79815411567688,40.636253,-87.71896,1159.528499
326.5876159667969,99213.28125,0.009568385779857635,0.0,0.0,288.2638854980469,0.4873174428939819,3.0381734371185303,40.636253,-87.71896,1159.528499
326.6866455078125,99224.2109375,0.009351944550871849,0.0,0.0,287.79644775390625,0.11403022706508635,2.9735689163208012,40.636253,-87.71896,1159.528499
326.7942199707031,99234.953125,0.009136398322880268,0.0,0.0,287.3291015625,-0.2583574950695038,2.907780170440674,40.636253,-87.71896,1159.528499
330.146728515625,99245.78125,0.00891972053796053,0.0,23.660478591918945,286.8617248535156,-0.6301149129867554,2.843064308166504,40.636253,-87.71896,1159.528499
329.8000793457031,99268.2421875,0.00928714219480753,0.0,177.02711486816406,289.51068115234375,-0.8621873259544373,3.5168285369873047,40.636253,-87.71896,1159.528499
329.45916748046875,99290.6875,0.009652084670960905,0.0,316.3350830078125,292.1612243652344,-1.0945743322372437,4.190342426300049,40.636253,-87.71896,1159.528499
362.94122314453125,99313.0234375,0.01001653168350458,0.0,438.0747985839844,294.8100891113281,-1.3262050151824951,4.863031387329102,40.636253,-87.71896,1159.528499
362.6188049316406,99180.9296875,0.00967326760292053,0.0,545.0169677734375,296.13287353515625,-0.6992838382720947,5.402111053466797,40.636253,-87.71896,1159.528499
362.3134460449219,99048.8671875,0.009334474802017212,0.0,615.4473876953125,297.45684814453125,-0.07131113111972809,5.938766956329347,40.636253,-87.71896,1159.528499
375.2921142578125,98916.9453125,0.008997319266200066,0.0,615.7703247070312,298.7796630859375,0.5545718669891357,6.477177143096924,40.636253,-87.71896,1159.528499
374.9267578125,98879.1953125,0.00883206631988287,0.0,573.86376953125,299.1791687011719,0.4271303415298462,7.051514148712157,40.636253,-87.71896,1159.528499
374.5636596679688,98841.4453125,0.00866843480616808,0.0,493.9913940429688,299.5792541503906,0.300292432308197,7.630423069000244,40.636253,-87.71896,1159.528499
367.2725524902344,98803.6640625,0.008506802842020987,0.0,383.40771484375,299.978759765625,0.17148999869823456,8.20615291595459,40.636253,-87.71896,1159.528499
367.46490478515625,98811.953125,0.008627494797110558,0.0,241.1083068847656,298.8704833984375,0.24953489005565646,7.7451210021972665,40.636253,-87.71896,1159.528499
367.6600036621094,98820.203125,0.008748830296099186,0.0,80.23478698730469,297.7619934082031,0.3294277787208557,7.285022735595702,40.636253,-87.71896,1159.528499
345.7578125,98828.609375,0.008871451951563358,0.0,0.0,296.65374755859375,0.4084038436412811,6.8246846199035645,40.636253,-87.71896,1159.528499
342.4870300292969,98791.6171875,0.008699511177837849,0.0,0.0,293.76800537109375,0.582625150680542,6.664932727813722,40.636253,-87.71896,1159.528499
339.1526184082031,98754.4140625,0.008507559075951576,0.0,0.0,290.874755859375,0.756103515625,6.5046448707580575,40.636253,-87.71896,1159.528499
369.6561279296875,98717.390625,0.008305293507874012,0.00034132326254621154,0.0,287.9888610839844,0.93097984790802,6.346210479736327,40.636253,-87.71896,1159.528499
368.9913635253906,98679.703125,0.008491886779665947,0.0004789736995007843,0.0,287.6378173828125,1.201538324356079,6.515946865081787,40.636253,-87.71896,1159.528499
368.308837890625,98642.328125,0.008676163852214813,0.0016130023868754506,0.0,287.2855224609375,1.4709798097610474,6.684512615203857,40.636253,-87.71896,1159.528499
371.6910400390625,98604.7109375,0.008862735703587532,0.0010762553429231048,0.0,286.9344787597656,1.7405658960342407,6.8537421226501465,40.636253,-87.71896,1159.528499
372.5140380859375,98605.75,0.009200572967529295,0.000549933814909309,0.0,287.5891418457031,2.1961758136749268,5.2546424865722665,40.636253,-87.71896,1159.528499
373.33380126953125,98606.703125,0.009543946012854576,4.1908162529580295e-05,0.0,288.2434997558594,2.6504895687103267,3.6557767391204834,40.636253,-87.71896,1159.528499
352.1335754394531,98607.7421875,0.009893668815493584,1.7144620301223767e-07,0.0,288.8981628417969,3.1040501594543457,2.0576841831207275,40.636253,-87.71896,1159.528499
350.9325256347656,98725.046875,0.009529544040560722,0.0,0.0,288.00689697265625,2.9655983448028564,0.9517815709114076,40.636253,-87.71896,1159.528499
349.72552490234375,98842.7109375,0.0091721061617136,0.0,0.0,287.115234375,2.827824592590332,-0.15371602773666382,40.636253,-87.71896,1159.528499
306.2431945800781,98960.2265625,0.008822597563266754,0.0,21.422792434692386,286.22393798828125,2.689685344696045,-1.2599730491638184,40.636253,-87.71896,1159.528499
309.7713317871094,98918.9453125,0.008915775455534458,0.0,177.84149169921875,288.0833740234375,2.5993762016296387,-1.9144086837768557,40.636253,-87.71896,1159.528499
313.304931640625,98877.7109375,0.008983688428997993,0.0,319.8597717285156,289.9436340332031,2.50976300239563,-2.569878578186035,40.636253,-87.71896,1159.528499
323.7153015136719,98836.5625,0.00902431644499302,0.0,468.57452392578125,291.8030700683594,2.4195117950439453,-3.2255234718322754,40.636253,-87.71896,1159.528499
328.1491394042969,98927.53125,0.008946654386818409,0.0,583.4188842773438,294.0201721191406,2.022909879684448,-2.8669464588165283,40.636253,-87.71896,1159.528499
332.5926818847656,99018.5546875,0.008810053579509258,0.0,658.8955688476562,296.23895263671875,1.6259344816207886,-2.5083696842193604,40.636253,-87.71896,1159.528499
345.9471130371094,99109.6171875,0.008609257638454437,0.0,673.3465576171875,298.4560852050781,1.2295891046524048,-2.1503171920776367,40.636253,-87.71896,1159.528499
346.5375061035156,99057.3046875,0.008383835665881634,0.0,627.03857421875,298.8730773925781,0.5851494669914246,-1.9680033922195437,40.636253,-87.71896,1159.528499
347.124755859375,99005.1875,0.008153757080435753,0.0,538.921630859375,299.290771484375,-0.05877218395471572,-1.7856770753860474,40.636253,-87.71896,1159.528499
336.97955322265625,98952.921875,0.007919295690953732,0.0,403.105224609375,299.707763671875,-0.7034552097320557,-1.603551149368286,40.636253,-87.71896,1159.528499
336.6264343261719,98982.0078125,0.007886935956776142,0.0,251.5918273925781,298.55474853515625,-0.5718175768852234,-1.2804936170578003,40.636253,-87.71896,1159.528499
336.270751953125,99011.0078125,0.007854798808693886,0.0,80.37936401367188,297.4008483886719,-0.4421068727970123,-0.957573175430298,40.636253,-87.71896,1159.528499
303.52978515625,99040.015625,0.007823866792023182,0.0,0.0,296.2477722167969,-0.3115911185741425,-0.6345183849334717,40.636253,-87.71896,1159.528499
300.8698425292969,99000.578125,0.007402543444186448,0.0,0.0,294.1845703125,-0.818070113658905,-0.8998554348945618,40.636253,-87.71896,1159.528499
298.20086669921875,98960.84375,0.006995210889726877,0.0,0.0,292.1199645996094,-1.3261700868606567,-1.1653015613555908,40.636253,-87.71896,1159.528499
295.0578308105469,98921.46875,0.006602363660931586,0.0,0.0,290.0567626953125,-1.833652138710022,-1.4301910400390625,40.636253,-87.71896,1159.528499
292.81964111328125,99008.6640625,0.006408022250980139,0.0,0.0,288.71826171875,-2.0690631866455083,-0.5466145873069763,40.636253,-87.71896,1159.528499
290.5771484375,99096.109375,0.006215311121195555,0.0,0.0,287.37860107421875,-2.304641008377075,0.3363259732723236,40.636253,-87.71896,1159.528499
290.57373046875,99183.0859375,0.006025090347975493,0.0,0.0,286.0400390625,-2.5414087772369385,1.2189186811447144,40.636253,-87.71896,1159.528499
290.13348388671875,99179.7890625,0.006079106125980616,0.0,0.0,285.4305114746094,-2.4879474639892583,1.3774652481079102,40.636253,-87.71896,1159.528499
289.68328857421875,99176.546875,0.006130808964371681,0.0,0.0,284.8208312988281,-2.435989618301392,1.5360225439071655,40.636253,-87.71896,1159.528499
295.869384765625,99173.2421875,0.006181634496897459,0.0,0.0,284.2112731933594,-2.382899761199951,1.6943129301071167,40.636253,-87.71896,1159.528499
296.1754455566406,99235.8515625,0.00630524568259716,0.0,0.0,284.1231689453125,-2.211118459701538,1.7682764530181885,40.636253,-87.71896,1159.528499
296.4844970703125,99298.3828125,0.006430010311305523,0.0,0.0,284.03448486328125,-2.042256593704224,1.8446534872055051,40.636253,-87.71896,1159.528499
325.1877746582031,99360.8046875,0.006557038985192776,0.0,17.44258689880371,283.9463195800781,-1.8702231645584104,1.9195724725723269,40.636253,-87.71896,1159.528499
326.5444641113281,99340.9296875,0.00747743295505643,0.0,163.73605346679688,287.1670227050781,-1.727968692779541,1.83228600025177,40.636253,-87.71896,1159.528499
327.9543762207031,99320.890625,0.008436216041445732,0.0,296.5117492675781,290.4039611816406,-1.582611322402954,1.7461131811141968,40.636253,-87.71896,1159.528499
386.5539245605469,99300.8984375,0.009414388798177242,0.0,421.4849853515625,293.6246032714844,-1.4385364055633545,1.6583753824234009,40.636253,-87.71896,1159.528499
387.4381713867188,99271.7265625,0.010153409093618393,0.0,525.2159423828125,295.84954833984375,-0.8882616758346558,2.269524574279785,40.636253,-87.71896,1159.528499
388.322509765625,99242.75,0.010905820876359941,0.0,593.2293701171875,298.0769958496094,-0.3368421792984009,2.8790645599365234,40.636253,-87.71896,1159.528499
410.0863952636719,99213.5546875,0.011668634600937366,0.0,594.4219970703125,300.30194091796875,0.21515056490898127,3.487436532974243,40.636253,-87.71896,1159.528499
410.3529052734375,99142.1484375,0.011872343719005585,0.0,553.0308227539061,300.71002197265625,-0.3076956272125244,3.735306739807129,40.636253,-87.71896,1159.528499
410.6271362304688,99070.5703125,0.01207814086228609,0.0,474.5833740234375,301.1192932128906,-0.8309340476989746,3.98261833190918,40.636253,-87.71896,1159.528499
420.9031982421875,98999.0390625,0.012283144518733023,0.0,331.75921630859375,301.5273132324219,-1.3532373905181885,4.229416847229004,40.636253,-87.71896,1159.528499
421.0431823730469,99094.9375,0.012530377134680748,0.0,205.4916839599609,300.3384094238281,-1.0588781833648682,3.9124698638916016,40.636253,-87.71896,1159.528499
421.1781311035156,99190.4296875,0.01277773454785347,0.0,62.858680725097656,299.1486511230469,-0.7655189633369446,3.594177722930908,40.636253,-87.71896,1159.528499
372.1897277832031,99286.1484375,0.013027493841946123,0.0,0.0,297.9597473144531,-0.4712133705615997,3.2764835357666016,40.636253,-87.71896,1159.528499
366.2886657714844,99260.6796875,0.011847211979329586,0.0,0.0,295.57647705078125,-0.4743261933326721,3.362917184829712,40.636253,-87.71896,1159.528499
360.39306640625,99235.1875,0.010747062973678112,0.0,0.0,293.1900634765625,-0.4774850606918335,3.4526386260986333,40.636253,-87.71896,1159.528499
335.8448791503906,99209.78125,0.009729125536978243,0.0,0.0,290.80682373046875,-0.4814028739929199,3.5410077571868896,40.636253,-87.71896,1159.528499
334.6343688964844,99245.7421875,0.009537934325635431,0.0,0.0,289.8623352050781,-0.5176635980606079,3.48322868347168,40.636253,-87.71896,1159.528499
333.4206237792969,99281.390625,0.009348728694021702,0.0,0.0,288.9166259765625,-0.5519542694091797,3.425621509552002,40.636253,-87.71896,1159.528499
330.94903564453125,99317.1796875,0.009161356836557388,0.0,0.0,287.97216796875,-0.5885685086250305,3.367342472076416,40.636253,-87.71896,1159.528499
330.4952087402344,99342.4765625,0.009035845287144184,0.0,0.0,287.4822082519531,-0.9333063960075378,3.1371912956237797,40.636253,-87.71896,1159.528499
330.040283203125,99367.859375,0.00891174841672182,0.0,0.0,286.9915466308594,-1.2790931463241575,2.907731056213379,40.636253,-87.71896,1159.528499
337.3796081542969,99393.15625,0.00878853537142277,0.0,0.0,286.50152587890625,-1.6251403093338013,2.6768198013305664,40.636253,-87.71896,1159.528499
338.7582702636719,99444.9453125,0.0089394710958004,0.0,0.0,286.75250244140625,-1.722821831703186,2.5161995887756348,40.636253,-87.71896,1159.528499
340.1417236328125,99496.9453125,0.009092714637517927,0.0,0.0,287.002685546875,-1.8200160264968872,2.3579323291778564,40.636253,-87.71896,1159.528499
378.692626953125,99548.78125,0.00924784690141678,0.0,10.323020935058594,287.25372314453125,-1.9180947542190552,2.1963999271392822,40.636253,-87.71896,1159.528499
384.1167907714844,99546.71875,0.010310909710824491,0.0,110.1043701171875,290.3748474121094,-1.96834659576416,2.4296391010284424,40.636253,-87.71896,1159.528499
389.6011657714844,99545.015625,0.011461549438536169,4.4905194954480976e-05,200.61724853515625,293.51092529296875,-2.0148859024047847,2.663364887237549,40.636253,-87.71896,1159.528499
421.0120544433594,99543.0390625,0.012683411128818987,1.013638666336192e-06,261.6629638671875,296.6319580078125,-2.0633962154388428,2.8976345062255864,40.636253,-87.71896,1159.528499
424.2708740234375,99491.734375,0.0132050346583128,0.0,326.1841125488281,298.5010681152344,-1.5653256177902222,3.5544855594635014,40.636253,-87.71896,1159.528499
427.5417175292969,99440.5078125,0.013741114176809788,0.0,368.5067138671875,300.3732604980469,-1.0660133361816406,4.210768222808838,40.636253,-87.71896,1159.528499
445.76556396484375,99389.1796875,0.01428711134940386,0.0,300.4853515625,302.2423400878906,-0.5665704011917114,4.86749267578125,40.636253,-87.71896,1159.528499
446.6758117675781,99331.8046875,0.01433760765939951,0.0,279.478515625,302.57635498046875,-0.5841646194458008,4.922911167144775,40.636253,-87.71896,1159.528499
447.6070861816406,99275.03125,0.014389850199222563,0.0,239.40264892578125,302.9120788574219,-0.6012806892395021,4.979013442993164,40.636253,-87.71896,1159.528499
441.5278930664063,99217.8046875,0.014438792131841184,0.0,190.840576171875,303.24609375,-0.6193070411682129,5.035580635070801,40.636253,-87.71896,1159.528499
440.2745361328125,99240.21875,0.014424727298319341,0.0,117.23873138427734,302.021728515625,-0.5617771148681641,4.44000768661499,40.636253,-87.71896,1159.528499
439.0087585449219,99262.7890625,0.014405721798539162,0.0,34.14711761474609,300.79730224609375,-0.5052591562271118,3.84330677986145,40.636253,-87.71896,1159.528499
420.8809814453125,99285.3828125,0.014382464811205862,0.0,0.0,299.5729675292969,-0.4482705593109131,3.2489418983459477,40.636253,-87.71896,1159.528499
415.3387145996094,99265.0703125,0.013477819040417671,0.0,0.0,298.1046447753906,-0.5217692852020264,3.2632768154144287,40.636253,-87.71896,1159.528499
409.79986572265625,99244.6328125,0.012614567764103413,0.0,0.0,296.6330261230469,-0.5947144627571106,3.2755119800567627,40.636253,-87.71896,1159.528499
405.1087341308594,99224.3359375,0.011801393702626228,0.0,0.0,295.1646728515625,-0.666427493095398,3.2895665168762207,40.636253,-87.71896,1159.528499
404.3162536621094,99198.2578125,0.011766785755753515,0.0,0.0,294.6877746582031,-0.4973706901073456,3.3929946422576904,40.636253,-87.71896,1159.528499
403.513671875,99171.96875,0.011730355210602285,0.0,0.0,294.2107849121094,-0.32447099685668945,3.4957170486450195,40.636253,-87.71896,1159.528499
400.9571533203125,99145.6875,0.011694964952766895,0.0,0.0,293.73388671875,-0.15337128937244415,3.6001968383789062,40.636253,-87.71896,1159.528499
400.2996826171875,99164.5859375,0.011659718118607998,0.0,0.0,293.29071044921875,-0.12432673573493958,3.3602454662323,40.636253,-87.71896,1159.528499
399.6634826660156,99183.5390625,0.011626734398305416,0.0,0.0,292.84844970703125,-0.09538749605417253,3.1216282844543457,40.636253,-87.71896,1159.528499
393.809814453125,99202.21875,0.011591382324695587,0.0,0.0,292.40521240234375,-0.06511863321065903,2.8820972442626958,40.636253,-87.71896,1159.528499
393.7227783203125,99256.4296875,0.011589248664677143,0.0,0.0,292.1750183105469,0.021119453012943268,2.8791930675506587,40.636253,-87.71896,1159.528499
393.6333312988281,99310.7890625,0.011586640030145643,0.0,0.0,291.9438781738281,0.10650850832462312,2.875850915908813,40.636253,-87.71896,1159.528499
399.1703186035156,99365.1015625,0.011582962237298487,0.0,6.526606559753418,291.71368408203125,0.19548937678337094,2.8716096878051762,40.636253,-87.71896,1159.528499
